link1	link2	value
87.0	32.0	0.43
87.0	33.0	0.48
87.0	34.0	0.36
87.0	35.0	0.36
87.0	36.0	0.54
87.0	37.0	0.32
87.0	38.0	0.41
87.0	39.0	0.43
87.0	40.0	0.36
87.0	41.0	0.4
87.0	42.0	0.45
87.0	43.0	0.4
87.0	44.0	0.49
87.0	45.0	0.51
87.0	46.0	0.48
87.0	47.0	0.47
87.0	48.0	0.49
87.0	49.0	0.43
87.0	50.0	0.45
87.0	51.0	0.53
87.0	52.0	0.5
87.0	53.0	0.16
87.0	54.0	0.17
87.0	55.0	0.14
87.0	56.0	0.15
87.0	57.0	0.18
87.0	58.0	0.21
87.0	59.0	0.17
87.0	60.0	0.14
87.0	61.0	0.09
87.0	62.0	0.1
87.0	63.0	0.21
87.0	64.0	0.13
87.0	65.0	0.14
87.0	66.0	0.59
87.0	67.0	0.24
87.0	68.0	0.69
87.0	69.0	0.23
87.0	70.0	0.61
87.0	71.0	0.61
87.0	72.0	0.53
87.0	73.0	0.59
87.0	74.0	0.52
87.0	75.0	0.55
87.0	76.0	0.63
87.0	77.0	0.58
87.0	78.0	0.64
87.0	79.0	0.42
87.0	80.0	0.24
87.0	81.0	0.39
87.0	82.0	0.54
87.0	83.0	0.59
87.0	84.0	0.54
87.0	85.0	0.41
87.0	86.0	0.04
87	87	0
87.0	88.0	0.6
87.0	89.0	0.57
87.0	90.0	0.49
87.0	91.0	0.62
87.0	92.0	0.5
87.0	93.0	0.55
87.0	94.0	0.01
87.0	95.0	0.14
88.0	1.0	0.23
88.0	2.0	0.22
88.0	3.0	0.22
88.0	4.0	0.18
88.0	5.0	0.22
88.0	6.0	0.16
88.0	7.0	0.14
88.0	8.0	0.17
88.0	9.0	0.2
88.0	10.0	0.14
88.0	11.0	0.14
88.0	12.0	0.16
88.0	13.0	0.18
88.0	14.0	0.2
88.0	15.0	0.12
88.0	16.0	0.08
88.0	17.0	0.05
88.0	18.0	0.06
88.0	19.0	0.1
88.0	20.0	0.05
88.0	21.0	0.19
88.0	22.0	0.43
88.0	23.0	0.45
88.0	24.0	0.45
88.0	25.0	0.43
88.0	26.0	0.41
88.0	27.0	0.26
88.0	28.0	0.44
88.0	29.0	0.45
88.0	30.0	0.3
88.0	31.0	0.42
88.0	32.0	0.42
88.0	33.0	0.46
88.0	34.0	0.35
88.0	35.0	0.37
88.0	36.0	0.48
88.0	37.0	0.34
88.0	38.0	0.39
88.0	39.0	0.41
88.0	40.0	0.36
88.0	41.0	0.38
88.0	42.0	0.39
88.0	43.0	0.36
88.0	44.0	0.48
88.0	45.0	0.47
88.0	46.0	0.45
88.0	47.0	0.41
88.0	48.0	0.46
88.0	49.0	0.42
88.0	50.0	0.42
88.0	51.0	0.47
88.0	52.0	0.46
88.0	53.0	0.19
88.0	54.0	0.19
88.0	55.0	0.16
88.0	56.0	0.17
88.0	57.0	0.21
88.0	58.0	0.22
88.0	59.0	0.18
88.0	60.0	0.16
88.0	61.0	0.1
88.0	62.0	0.12
88.0	63.0	0.23
88.0	64.0	0.14
88.0	65.0	0.15
88.0	66.0	0.56
88.0	67.0	0.28
88.0	68.0	0.54
88.0	69.0	0.25
88.0	70.0	0.54
88.0	71.0	0.57
88.0	72.0	0.48
88.0	73.0	0.53
88.0	74.0	0.48
88.0	75.0	0.54
88.0	76.0	0.56
88.0	77.0	0.64
88.0	78.0	0.57
88.0	79.0	0.41
88.0	80.0	0.25
88.0	81.0	0.37
88.0	82.0	0.53
88.0	83.0	0.54
88.0	84.0	0.51
88.0	85.0	0.41
88.0	86.0	0.05
88.0	87.0	0.6
88	88	0
88.0	89.0	0.51
88.0	90.0	0.48
88.0	91.0	0.57
88.0	92.0	0.48
88.0	93.0	0.53
88.0	94.0	0.02
88.0	95.0	0.2
89.0	1.0	0.19
89.0	2.0	0.17
89.0	3.0	0.16
89.0	4.0	0.14
89.0	5.0	0.19
89.0	6.0	0.11
89.0	7.0	0.11
89.0	8.0	0.13
89.0	9.0	0.15
89.0	10.0	0.11
89.0	11.0	0.11
89.0	12.0	0.12
89.0	13.0	0.13
89.0	14.0	0.17
89.0	15.0	0.12
89.0	16.0	0.06
89.0	17.0	0.04
89.0	18.0	0.04
89.0	19.0	0.07
89.0	20.0	0.03
89.0	21.0	0.22
89.0	22.0	0.41
89.0	23.0	0.44
89.0	24.0	0.45
89.0	25.0	0.4
89.0	26.0	0.39
89.0	27.0	0.24
89.0	28.0	0.43
89.0	29.0	0.46
89.0	30.0	0.28
89.0	31.0	0.43
89.0	32.0	0.38
89.0	33.0	0.44
89.0	34.0	0.33
89.0	35.0	0.33
89.0	36.0	0.48
89.0	37.0	0.3
89.0	38.0	0.37
89.0	39.0	0.4
89.0	40.0	0.34
89.0	41.0	0.36
89.0	42.0	0.39
89.0	43.0	0.36
89.0	44.0	0.45
89.0	45.0	0.46
89.0	46.0	0.43
89.0	47.0	0.41
89.0	48.0	0.45
89.0	49.0	0.39
89.0	50.0	0.42
89.0	51.0	0.46
89.0	52.0	0.45
89.0	53.0	0.16
89.0	54.0	0.16
89.0	55.0	0.14
89.0	56.0	0.13
89.0	57.0	0.17
89.0	58.0	0.21
89.0	59.0	0.16
89.0	60.0	0.13
89.0	61.0	0.09
89.0	62.0	0.1
89.0	63.0	0.22
89.0	64.0	0.11
89.0	65.0	0.14
89.0	66.0	0.53
89.0	67.0	0.25
89.0	68.0	0.54
89.0	69.0	0.24
89.0	70.0	0.54
89.0	71.0	0.56
89.0	72.0	0.48
89.0	73.0	0.53
89.0	74.0	0.47
89.0	75.0	0.5
89.0	76.0	0.57
89.0	77.0	0.54
89.0	78.0	0.57
89.0	79.0	0.39
89.0	80.0	0.23
89.0	81.0	0.37
89.0	82.0	0.51
89.0	83.0	0.54
89.0	84.0	0.49
89.0	85.0	0.38
89.0	86.0	0.03
89.0	87.0	0.57
89.0	88.0	0.51
89	89	0
89.0	90.0	0.47
89.0	91.0	0.56
89.0	92.0	0.45
89.0	93.0	0.5
89.0	94.0	0.01
89.0	95.0	0.14
90.0	1.0	0.3
90.0	2.0	0.26
90.0	3.0	0.27
90.0	4.0	0.21
90.0	5.0	0.28
90.0	6.0	0.2
90.0	7.0	0.17
90.0	8.0	0.2
90.0	9.0	0.25
90.0	10.0	0.21
90.0	11.0	0.17
90.0	12.0	0.18
90.0	13.0	0.22
90.0	14.0	0.27
90.0	15.0	0.22
90.0	16.0	0.06
90.0	17.0	0.05
90.0	18.0	0.05
90.0	19.0	0.08
90.0	20.0	0.04
90.0	21.0	0.3
90.0	22.0	0.43
90.0	23.0	0.46
90.0	24.0	0.45
90.0	25.0	0.42
90.0	26.0	0.39
90.0	27.0	0.29
90.0	28.0	0.44
90.0	29.0	0.42
90.0	30.0	0.36
90.0	31.0	0.4
90.0	32.0	0.4
90.0	33.0	0.46
90.0	34.0	0.36
90.0	35.0	0.37
90.0	36.0	0.46
90.0	37.0	0.38
90.0	38.0	0.38
90.0	39.0	0.41
90.0	40.0	0.35
90.0	41.0	0.39
90.0	42.0	0.36
90.0	43.0	0.36
90.0	44.0	0.44
90.0	45.0	0.45
90.0	46.0	0.42
90.0	47.0	0.39
90.0	48.0	0.46
90.0	49.0	0.43
90.0	50.0	0.42
90.0	51.0	0.43
90.0	52.0	0.42
90.0	53.0	0.22
90.0	54.0	0.24
90.0	55.0	0.23
90.0	56.0	0.14
90.0	57.0	0.3
90.0	58.0	0.36
90.0	59.0	0.28
90.0	60.0	0.22
90.0	61.0	0.14
90.0	62.0	0.16
90.0	63.0	0.36
90.0	64.0	0.18
90.0	65.0	0.24
90.0	66.0	0.51
90.0	67.0	0.41
90.0	68.0	0.51
90.0	69.0	0.43
90.0	70.0	0.46
90.0	71.0	0.51
90.0	72.0	0.43
90.0	73.0	0.53
90.0	74.0	0.39
90.0	75.0	0.48
90.0	76.0	0.46
90.0	77.0	0.52
90.0	78.0	0.49
90.0	79.0	0.43
90.0	80.0	0.24
90.0	81.0	0.37
90.0	82.0	0.52
90.0	83.0	0.61
90.0	84.0	0.47
90.0	85.0	0.38
90.0	86.0	0.05
90.0	87.0	0.49
90.0	88.0	0.48
90.0	89.0	0.47
90	90	0
90.0	91.0	0.5
90.0	92.0	0.45
90.0	93.0	0.47
90.0	94.0	0.03
90.0	95.0	0.23
91.0	1.0	0.2
91.0	2.0	0.19
91.0	3.0	0.18
91.0	4.0	0.15
91.0	5.0	0.21
91.0	6.0	0.13
91.0	7.0	0.12
91.0	8.0	0.14
91.0	9.0	0.19
91.0	10.0	0.11
91.0	11.0	0.11
91.0	12.0	0.13
91.0	13.0	0.16
91.0	14.0	0.21
91.0	15.0	0.14
91.0	16.0	0.06
91.0	17.0	0.04
91.0	18.0	0.05
91.0	19.0	0.07
91.0	20.0	0.04
91.0	21.0	0.22
91.0	22.0	0.45
91.0	23.0	0.48
91.0	24.0	0.5
91.0	25.0	0.45
91.0	26.0	0.43
91.0	27.0	0.26
91.0	28.0	0.46
91.0	29.0	0.5
91.0	30.0	0.3
91.0	31.0	0.46
91.0	32.0	0.42
91.0	33.0	0.48
91.0	34.0	0.37
91.0	35.0	0.37
91.0	36.0	0.52
91.0	37.0	0.33
91.0	38.0	0.41
91.0	39.0	0.43
91.0	40.0	0.37
91.0	41.0	0.4
91.0	42.0	0.44
91.0	43.0	0.4
91.0	44.0	0.48
91.0	45.0	0.51
91.0	46.0	0.47
91.0	47.0	0.46
91.0	48.0	0.49
91.0	49.0	0.43
91.0	50.0	0.46
91.0	51.0	0.51
91.0	52.0	0.49
91.0	53.0	0.18
91.0	54.0	0.19
91.0	55.0	0.15
91.0	56.0	0.15
91.0	57.0	0.2
91.0	58.0	0.23
91.0	59.0	0.19
91.0	60.0	0.15
91.0	61.0	0.11
91.0	62.0	0.11
91.0	63.0	0.24
91.0	64.0	0.13
91.0	65.0	0.16
91.0	66.0	0.58
91.0	67.0	0.28
91.0	68.0	0.58
91.0	69.0	0.28
91.0	70.0	0.58
91.0	71.0	0.62
91.0	72.0	0.51
91.0	73.0	0.59
91.0	74.0	0.5
91.0	75.0	0.54
91.0	76.0	0.6
91.0	77.0	0.58
91.0	78.0	0.63
91.0	79.0	0.43
91.0	80.0	0.25
91.0	81.0	0.38
91.0	82.0	0.55
91.0	83.0	0.57
91.0	84.0	0.52
91.0	85.0	0.41
91.0	86.0	0.04
91.0	87.0	0.62
91.0	88.0	0.57
91.0	89.0	0.56
91.0	90.0	0.5
91	91	0
91.0	92.0	0.51
91.0	93.0	0.54
91.0	94.0	0.01
91.0	95.0	0.16
92.0	1.0	0.28
92.0	2.0	0.25
92.0	3.0	0.23
92.0	4.0	0.19
92.0	5.0	0.24
92.0	6.0	0.17
92.0	7.0	0.15
92.0	8.0	0.18
92.0	9.0	0.21
92.0	10.0	0.14
92.0	11.0	0.17
92.0	12.0	0.18
92.0	13.0	0.19
92.0	14.0	0.22
92.0	15.0	0.14
92.0	16.0	0.06
92.0	17.0	0.05
92.0	18.0	0.05
92.0	19.0	0.08
92.0	20.0	0.04
92.0	21.0	0.22
92.0	22.0	0.42
92.0	23.0	0.41
92.0	24.0	0.43
92.0	25.0	0.41
92.0	26.0	0.37
92.0	27.0	0.25
92.0	28.0	0.4
92.0	29.0	0.41
92.0	30.0	0.3
92.0	31.0	0.38
92.0	32.0	0.37
92.0	33.0	0.42
92.0	34.0	0.32
92.0	35.0	0.34
92.0	36.0	0.44
92.0	37.0	0.33
92.0	38.0	0.35
92.0	39.0	0.37
92.0	40.0	0.34
92.0	41.0	0.35
92.0	42.0	0.36
92.0	43.0	0.34
92.0	44.0	0.42
92.0	45.0	0.44
92.0	46.0	0.42
92.0	47.0	0.39
92.0	48.0	0.43
92.0	49.0	0.39
92.0	50.0	0.39
92.0	51.0	0.43
92.0	52.0	0.41
92.0	53.0	0.18
92.0	54.0	0.19
92.0	55.0	0.17
92.0	56.0	0.14
92.0	57.0	0.23
92.0	58.0	0.25
92.0	59.0	0.2
92.0	60.0	0.16
92.0	61.0	0.11
92.0	62.0	0.14
92.0	63.0	0.25
92.0	64.0	0.16
92.0	65.0	0.17
92.0	66.0	0.5
92.0	67.0	0.34
92.0	68.0	0.49
92.0	69.0	0.3
92.0	70.0	0.5
92.0	71.0	0.52
92.0	72.0	0.42
92.0	73.0	0.48
92.0	74.0	0.47
92.0	75.0	0.48
92.0	76.0	0.49
92.0	77.0	0.52
92.0	78.0	0.5
92.0	79.0	0.4
92.0	80.0	0.23
92.0	81.0	0.33
92.0	82.0	0.5
92.0	83.0	0.49
92.0	84.0	0.45
92.0	85.0	0.38
92.0	86.0	0.06
92.0	87.0	0.5
92.0	88.0	0.48
92.0	89.0	0.45
92.0	90.0	0.45
92.0	91.0	0.51
92	92	0
92.0	93.0	0.49
92.0	94.0	0.01
92.0	95.0	0.19
93.0	1.0	0.24
93.0	2.0	0.19
93.0	3.0	0.2
93.0	4.0	0.16
93.0	5.0	0.23
93.0	6.0	0.15
93.0	7.0	0.13
93.0	8.0	0.16
93.0	9.0	0.19
93.0	10.0	0.12
93.0	11.0	0.12
93.0	12.0	0.14
93.0	13.0	0.16
93.0	14.0	0.19
93.0	15.0	0.11
93.0	16.0	0.05
93.0	17.0	0.04
93.0	18.0	0.04
93.0	19.0	0.07
93.0	20.0	0.03
93.0	21.0	0.18
93.0	22.0	0.48
93.0	23.0	0.44
93.0	24.0	0.46
93.0	25.0	0.41
93.0	26.0	0.41
93.0	27.0	0.27
93.0	28.0	0.43
93.0	29.0	0.45
93.0	30.0	0.3
93.0	31.0	0.42
93.0	32.0	0.4
93.0	33.0	0.46
93.0	34.0	0.35
93.0	35.0	0.35
93.0	36.0	0.47
93.0	37.0	0.33
93.0	38.0	0.39
93.0	39.0	0.4
93.0	40.0	0.35
93.0	41.0	0.39
93.0	42.0	0.39
93.0	43.0	0.36
93.0	44.0	0.47
93.0	45.0	0.5
93.0	46.0	0.47
93.0	47.0	0.42
93.0	48.0	0.48
93.0	49.0	0.4
93.0	50.0	0.41
93.0	51.0	0.46
93.0	52.0	0.46
93.0	53.0	0.16
93.0	54.0	0.18
93.0	55.0	0.12
93.0	56.0	0.14
93.0	57.0	0.18
93.0	58.0	0.19
93.0	59.0	0.17
93.0	60.0	0.14
93.0	61.0	0.08
93.0	62.0	0.11
93.0	63.0	0.2
93.0	64.0	0.13
93.0	65.0	0.14
93.0	66.0	0.56
93.0	67.0	0.27
93.0	68.0	0.54
93.0	69.0	0.25
93.0	70.0	0.54
93.0	71.0	0.56
93.0	72.0	0.47
93.0	73.0	0.54
93.0	74.0	0.49
93.0	75.0	0.51
93.0	76.0	0.69
93.0	77.0	0.55
93.0	78.0	0.56
93.0	79.0	0.4
93.0	80.0	0.23
93.0	81.0	0.37
93.0	82.0	0.58
93.0	83.0	0.51
93.0	84.0	0.48
93.0	85.0	0.39
93.0	86.0	0.03
93.0	87.0	0.55
93.0	88.0	0.53
93.0	89.0	0.5
93.0	90.0	0.47
93.0	91.0	0.54
93.0	92.0	0.49
93	93	0
93.0	94.0	0.01
93.0	95.0	0.16
94.0	1.0	0.02
94.0	2.0	0.02
94.0	3.0	0.01
94.0	4.0	0.01
94.0	5.0	0.02
94.0	6.0	0.01
94.0	7.0	0.02
94.0	8.0	0.01
94.0	9.0	0.01
94.0	10.0	0.01
94.0	11.0	0.01
94.0	12.0	0.02
94.0	13.0	0.01
94.0	14.0	0.02
94.0	15.0	0.01
94.0	16.0	0.0
94.0	17.0	0.0
94.0	18.0	0.0
94.0	19.0	0.01
94.0	20.0	0.0
94.0	21.0	0.02
94.0	22.0	0.02
94.0	23.0	0.02
94.0	24.0	0.04
94.0	25.0	0.02
94.0	26.0	0.02
94.0	27.0	0.02
94.0	28.0	0.02
94.0	29.0	0.02
94.0	30.0	0.02
94.0	31.0	0.02
94.0	32.0	0.02
94.0	33.0	0.02
94.0	34.0	0.02
94.0	35.0	0.02
94.0	36.0	0.02
94.0	37.0	0.02
94.0	38.0	0.02
94.0	39.0	0.02
94.0	40.0	0.01
94.0	41.0	0.02
94.0	42.0	0.01
94.0	43.0	0.02
94.0	44.0	0.02
94.0	45.0	0.02
94.0	46.0	0.02
94.0	47.0	0.01
94.0	48.0	0.02
94.0	49.0	0.03
94.0	50.0	0.02
94.0	51.0	0.01
94.0	52.0	0.02
94.0	53.0	0.01
94.0	54.0	0.02
94.0	55.0	0.01
94.0	56.0	0.01
94.0	57.0	0.02
94.0	58.0	0.02
94.0	59.0	0.02
94.0	60.0	0.02
94.0	61.0	0.01
94.0	62.0	0.03
94.0	63.0	0.02
94.0	64.0	0.01
94.0	65.0	0.01
94.0	66.0	0.01
94.0	67.0	0.02
94.0	68.0	0.02
94.0	69.0	0.02
94.0	70.0	0.01
94.0	71.0	0.01
94.0	72.0	0.02
94.0	73.0	0.01
94.0	74.0	0.01
94.0	75.0	0.01
94.0	76.0	0.01
94.0	77.0	0.02
94.0	78.0	0.01
94.0	79.0	0.02
94.0	80.0	0.01
94.0	81.0	0.01
94.0	82.0	0.02
94.0	83.0	0.02
94.0	84.0	0.01
94.0	85.0	0.02
94.0	86.0	0.0
94.0	87.0	0.01
94.0	88.0	0.02
94.0	89.0	0.01
94.0	90.0	0.03
94.0	91.0	0.01
94.0	92.0	0.01
94.0	93.0	0.01
94	94	0
94.0	95.0	0.01
95.0	1.0	0.26
95.0	2.0	0.23
95.0	3.0	0.19
95.0	4.0	0.17
95.0	5.0	0.21
95.0	6.0	0.14
95.0	7.0	0.14
95.0	8.0	0.16
95.0	9.0	0.16
95.0	10.0	0.13
95.0	11.0	0.15
95.0	12.0	0.2
95.0	13.0	0.16
95.0	14.0	0.19
95.0	15.0	0.13
95.0	16.0	0.05
95.0	17.0	0.04
95.0	18.0	0.04
95.0	19.0	0.06
95.0	20.0	0.03
95.0	21.0	0.18
95.0	22.0	0.17
95.0	23.0	0.19
95.0	24.0	0.17
95.0	25.0	0.2
95.0	26.0	0.16
95.0	27.0	0.14
95.0	28.0	0.19
95.0	29.0	0.15
95.0	30.0	0.21
95.0	31.0	0.16
95.0	32.0	0.19
95.0	33.0	0.19
95.0	34.0	0.14
95.0	35.0	0.2
95.0	36.0	0.17
95.0	37.0	0.21
95.0	38.0	0.15
95.0	39.0	0.17
95.0	40.0	0.18
95.0	41.0	0.18
95.0	42.0	0.12
95.0	43.0	0.14
95.0	44.0	0.17
95.0	45.0	0.17
95.0	46.0	0.18
95.0	47.0	0.14
95.0	48.0	0.18
95.0	49.0	0.19
95.0	50.0	0.18
95.0	51.0	0.16
95.0	52.0	0.17
95.0	53.0	0.14
95.0	54.0	0.15
95.0	55.0	0.13
95.0	56.0	0.09
95.0	57.0	0.2
95.0	58.0	0.22
95.0	59.0	0.35
95.0	60.0	0.16
95.0	61.0	0.1
95.0	62.0	0.15
95.0	63.0	0.21
95.0	64.0	0.19
95.0	65.0	0.15
95.0	66.0	0.17
95.0	67.0	0.22
95.0	68.0	0.18
95.0	69.0	0.22
95.0	70.0	0.14
95.0	71.0	0.16
95.0	72.0	0.15
95.0	73.0	0.15
95.0	74.0	0.12
95.0	75.0	0.19
95.0	76.0	0.13
95.0	77.0	0.22
95.0	78.0	0.14
95.0	79.0	0.21
95.0	80.0	0.12
95.0	81.0	0.13
95.0	82.0	0.2
95.0	83.0	0.22
95.0	84.0	0.16
95.0	85.0	0.16
95.0	86.0	0.03
95.0	87.0	0.14
95.0	88.0	0.2
95.0	89.0	0.14
95.0	90.0	0.23
95.0	91.0	0.16
95.0	92.0	0.19
95.0	93.0	0.16
95.0	94.0	0.01
95	95	0
